"id","kingdom","phylum","class","subclass","infraclass","subterclass","superorder","superfamily","family","genus","species","subphylum","order","subfamily","superclass","suborder","infraorder","parvorder","subkingdom","infrakingdom","tribe","subgenus","infraphylum","parvphylum","gigaclass","megaclass","phylum_division","subphylum_subdivision","subtribe","section","subsection","subspecies","epifamily"
"423276","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica",NA,"Thoracicalcarea","Chthamaloidea","Chthamalidae","Chthamalus","Chthamalus dalli","Crustacea","Balanomorpha",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733189","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica",NA,"Thoracicalcarea","Chthamaloidea","Chthamalidae","Chthamalus","Chthamalus fissus","Crustacea","Balanomorpha",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131198","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",NA,NA,NA,"Serpulidae","Circeis","Circeis armoricana",NA,"Sabellida","Spirorbinae",NA,NA,NA,NA,NA,NA,"Circeini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256515","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Cymothooidea","Cirolanidae","Cirolana","Cirolana diminuta","Crustacea","Isopoda",NA,"Multicrustacea","Cymothoida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256526","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Cymothooidea","Cirolanidae","Cirolana","Cirolana harfordi","Crustacea","Isopoda",NA,"Multicrustacea","Cymothoida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326770","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",NA,NA,NA,"Cirratulidae","Cirratulus","Cirratulus dillonensis",NA,"Terebellida",NA,NA,"Cirratuliformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332688","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",NA,NA,NA,"Cirratulidae","Cirratulus","Cirratulus spectabilis",NA,"Terebellida",NA,NA,"Cirratuliformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332697","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",NA,NA,NA,"Cirratulidae","Cirriformia","Cirriformia luxuriosa",NA,"Terebellida",NA,NA,"Cirratuliformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284444","Animalia","Cnidaria","Hydrozoa","Hydroidolina",NA,NA,NA,NA,"Cladonematidae","Cladonema","Cladonema myersi","Medusozoa","Anthoathecata",NA,NA,"Capitata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371784","Plantae",NA,"Ulvophyceae",NA,NA,NA,NA,NA,"Cladophoraceae","Cladophora","Cladophora columbiana",NA,"Cladophorales",NA,NA,NA,NA,NA,"Viridiplantae",NA,NA,NA,NA,NA,NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA
"167495","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria (Clathria) asodes",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,"Clathria (Clathria)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167802","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria (Wilsonella) pseudonapya",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,"Clathria (Wilsonella)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406084","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria brepha",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408427","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria microjoanna",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412623","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria originalis",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408722","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria parthena",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408725","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria pennata",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408854","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Clathria","Clathria spongigartina",NA,"Poecilosclerida","Microcioninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433232","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Conoidea","Raphitomidae","Clathromangelia","Clathromangelia fuscoligata",NA,"Neogastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436206","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Conoidea","Clathurellidae","Clathurella","Clathurella canfieldi",NA,"Neogastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250311","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,"Clavelinidae","Clavelina","Clavelina huntsmani","Tunicata","Aplousobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350143","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Lernaeopodidae","Clavella","Clavella embiotocae","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350158","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Lernaeopodidae","Clavella","Clavella parva","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259811","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Holognathidae","Cleantioides","Cleantioides occidentalis","Crustacea","Isopoda",NA,"Multicrustacea","Valvifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350224","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Cletodidae","Cletodes","Cletodes hartmannae","Crustacea","Harpacticoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280218","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Clinocottus","Clinocottus acuticeps","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"280219","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Clinocottus","Clinocottus analis","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"280220","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Clinocottus","Clinocottus embryum","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"280221","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Clinocottus","Clinocottus globiceps","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"280222","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Clinocottus","Clinocottus recalvus","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"134121","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Clionaidae","Cliona","Cliona celata",NA,"Clionaida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326818","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida",NA,NA,NA,"Maldanidae","Clymenella","Clymenella complanata",NA,NA,"Euclymeninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117368","Animalia","Cnidaria","Hydrozoa","Hydroidolina",NA,NA,NA,NA,"Campanulariidae","Clytia","Clytia hemisphaerica","Medusozoa","Leptothecata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152588","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,"Coelogynoporidae","Coelogynopora","Coelogynopora paracnida","Rhabditophora","Proseriata",NA,NA,NA,"Lithophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152581","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,"Coelogynoporidae","Coelogynopora","Coelogynopora tenuiformis","Rhabditophora","Proseriata",NA,NA,NA,"Lithophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151065","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota",NA,NA,"Sciomyzoidea","Coelopidae","Coelopa","Coelopa (Fucomyia) frigida","Crustacea","Diptera",NA,"Allotriocarida","Brachycera","Muscomorpha",NA,NA,NA,NA,"Coelopa (Fucomyia)",NA,NA,NA,NA,NA,NA,NA,"Schizophora","Acalyptrata",NA,NA
"258093","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Anthuroidea","Paranthuridae","Colanthura","Colanthura bruscai","Crustacea","Isopoda",NA,"Multicrustacea","Cymothoida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986997","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Schizoporelloidea","Teuchoporidae","Coleopora","Coleopora gigantea",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259824","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Idoteidae","Colidotea","Colidotea findleyi","Crustacea","Isopoda",NA,"Multicrustacea","Valvifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259825","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Idoteidae","Colidotea","Colidotea rostrata","Crustacea","Isopoda",NA,"Multicrustacea","Valvifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480802","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,"Umagillidae","Collastoma","Collastoma pacifica","Rhabditophora","Rhabdocoela","Collastominae",NA,"Dalytyphloplanida","Neodalyellida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118086","Animalia","Arthropoda","Hexapoda","Collembola",NA,NA,NA,NA,NA,NA,NA,"Crustacea",NA,NA,"Allotriocarida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350278","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Philichthyidae","Colobomatus","Colobomatus embiotocae","Crustacea","Cyclopoida",NA,"Multicrustacea","Ergasilida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488779","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Aoroidea","Aoridae","Columbaora","Columbaora cyclocoxa","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549341","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Amphilochoidea","Pleustidae","Commensipleustes","Commensipleustes commensalis","Crustacea","Amphipoda","Parapleustinae","Multicrustacea","Amphilochidea","Amphilochida","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265663","Animalia","Dicyemida","Rhombozoa",NA,NA,NA,NA,NA,"Conocyemidae","Conocyema","Conocyema adminicula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421133","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica",NA,"Thoracicalcarea","Balanoidea","Balanidae","Conopea","Conopea galeata","Crustacea","Balanomorpha","Archaeobalaninae","Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467568","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Membraniporoidea","Electridae","Conopeum","Conopeum osburni",NA,"Cheilostomatida",NA,NA,"Membraniporina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575063","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Doridoidea","Dorididae","Conualevia","Conualevia alba",NA,"Nudibranchia",NA,NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426439","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Conoidea","Conidae","Conus","Conus californicus",NA,"Neogastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406725","Animalia","Arthropoda","Arachnida","Acari",NA,NA,"Acariformes","Halacaroidea","Halacaridae","Copidognathus","Copidognathus curtus","Chelicerata","Trombidiformes",NA,NA,"Prostigmata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406778","Animalia","Arthropoda","Arachnida","Acari",NA,NA,"Acariformes","Halacaroidea","Halacaridae","Copidognathus","Copidognathus ilsebartschi","Chelicerata","Trombidiformes",NA,NA,"Prostigmata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487082","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,"Leptoplanoidea","Faubelidae","Copidoplana","Copidoplana tripyla","Rhabditophora","Polycladida",NA,NA,"Acotylea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469313","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Calloporoidea","Calloporidae","Copidozoum","Copidozoum adamantum",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469317","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Calloporoidea","Calloporidae","Copidozoum","Copidozoum protectum",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496890","Plantae",NA,"Florideophyceae","Corallinophycidae",NA,NA,NA,NA,"Corallinaceae","Corallina","Corallina chilensis",NA,"Corallinales","Corallinoideae",NA,"Corallinineae",NA,NA,"Biliphyta",NA,"Corallineae",NA,NA,NA,NA,NA,"Rhodophyta","Eurhodophytina",NA,NA,NA,NA,NA
"494902","Plantae",NA,"Florideophyceae","Corallinophycidae",NA,NA,NA,NA,"Corallinaceae","Corallina","Corallina vancouveriensis",NA,"Corallinales","Corallinoideae",NA,"Corallinineae",NA,NA,"Biliphyta",NA,"Corallineae",NA,NA,NA,NA,NA,"Rhodophyta","Eurhodophytina",NA,NA,NA,NA,NA
"535677","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Onchidoridoidea","Corambidae","Corambe","Corambe pacifica",NA,"Nudibranchia",NA,NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535679","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Onchidoridoidea","Corambidae","Corambe","Corambe steinbergae",NA,"Nudibranchia",NA,NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494549","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota",NA,NA,NA,"Corixidae","Corisella","Corisella decolor","Crustacea","Hemiptera","Corixinae","Allotriocarida","Heteroptera",NA,NA,NA,NA,"Corixini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494551","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota",NA,NA,NA,"Corixidae","Corisella","Corisella inscripta","Crustacea","Hemiptera","Corixinae","Allotriocarida","Heteroptera",NA,NA,NA,NA,"Corixini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394881","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Corophiidae","Corophium","Corophium alienense","Crustacea","Amphipoda","Corophiinae","Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,"Corophiini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283836","Animalia","Cnidaria","Hexacorallia",NA,NA,NA,NA,NA,"Corallimorphidae","Corynactis","Corynactis californica","Anthozoa","Corallimorpharia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151860","Animalia","Cnidaria","Hydrozoa","Hydroidolina",NA,NA,NA,NA,"Corynidae","Coryne","Coryne eximia","Medusozoa","Anthoathecata",NA,NA,"Capitata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515542","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Eucarida","Crangonoidea","Crangonidae","Crangon","Crangon alaskensis","Crustacea","Decapoda",NA,"Multicrustacea","Pleocyemata","Caridea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515548","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Eucarida","Crangonoidea","Crangonidae","Crangon","Crangon handi","Crustacea","Decapoda",NA,"Multicrustacea","Pleocyemata","Caridea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240774","Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",NA,NA,"Pectinoidea","Pectinidae","Crassadoma","Crassadoma gigantea",NA,"Pectinida","Pedinae",NA,NA,NA,NA,NA,NA,"Crassadomini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572177","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepidula","Crepidula adunca",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138963","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepidula","Crepidula fornicata",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572184","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepidula","Crepidula norrisiarum",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572185","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepidula","Crepidula nummaria",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397063","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepidula","Crepidula onyx",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572100","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepidula","Crepidula perforans",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493731","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Calyptraeoidea","Calyptraeidae","Crepipatella","Crepipatella lingulata",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531200","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Polyceroidea","Polyceridae","Crimora","Crimora coneja",NA,"Nudibranchia","Triophinae",NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470759","Animalia","Bryozoa","Stenolaemata",NA,NA,NA,NA,NA,"Crisiidae","Crisia","Crisia maxima",NA,"Cyclostomatida",NA,NA,"Articulina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470760","Animalia","Bryozoa","Stenolaemata",NA,NA,NA,NA,NA,"Crisiidae","Crisia","Crisia serrulata",NA,"Cyclostomatida",NA,NA,"Articulina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471743","Animalia","Bryozoa","Stenolaemata",NA,NA,NA,NA,NA,"Crisuliporidae","Crisulipora","Crisulipora occidentalis",NA,"Cyclostomatida",NA,NA,"Articulina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332723","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",NA,NA,NA,"Serpulidae","Crucigera","Crucigera zygophora",NA,"Sabellida","Serpulinae",NA,NA,NA,NA,NA,NA,"Serpulini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240776","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Cryptoplacoidea","Acanthochitonidae","Cryptochiton","Cryptochiton stelleri",NA,"Chitonida","Cryptochitoninae",NA,"Acanthochitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834122","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Iphimedioidea","Odiidae","Cryptodius","Cryptodius kelleri","Crustacea","Amphipoda",NA,"Multicrustacea","Amphilochidea","Amphilochida","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550616","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Eucarida","Paguroidea","Lithodidae","Cryptolithodes","Cryptolithodes sitchensis","Crustacea","Decapoda","Lithodinae","Multicrustacea","Pleocyemata","Anomura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289749","Animalia","Cnidaria","Octocorallia",NA,NA,NA,NA,NA,"Carijoidae","Cryptophyton","Cryptophyton goddardi","Anthozoa","Malacalcyonacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111343","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Schizoporelloidea","Cryptosulidae","Cryptosula","Cryptosula pallasiana",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129989","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",NA,NA,NA,"Cirratulidae","Ctenodrilus","Ctenodrilus serratus",NA,"Terebellida","Ctenodrilinae",NA,"Cirratuliformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225807","Animalia","Echinodermata","Holothuroidea","Actinopoda",NA,NA,NA,NA,"Cucumariidae","Cucumaria","Cucumaria miniata","Echinozoa","Dendrochirotida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529459","Animalia","Echinodermata","Holothuroidea","Actinopoda",NA,NA,NA,NA,"Cucumariidae","Cucumaria","Cucumaria piperata","Echinozoa","Dendrochirotida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528844","Animalia","Echinodermata","Holothuroidea","Actinopoda",NA,NA,NA,NA,"Cucumariidae","Cucumaria","Cucumaria pseudocurata","Echinozoa","Dendrochirotida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507256","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Tellinoidea","Semelidae","Cumingia","Cumingia californica",NA,"Cardiida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581880","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Fionoidea","Cuthonidae","Cuthona","Cuthona abronia",NA,"Nudibranchia",NA,NA,"Cladobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581881","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Fionoidea","Cuthonidae","Cuthona","Cuthona albocrusta",NA,"Nudibranchia",NA,NA,"Cladobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
